symbol,series,last_corp_announcement_date,last_corp_announcement,open_price,high_price,low_price,last_traded_price,prev_close_price,percent_change,traded_quantity,turnover_in_lakhs,timestamp
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,495.7,477,494.4,486.1,1.71,15939532,78097.33,23-11-2021 11:45
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,731,705.2,726.95,715,1.67,1591108,11512.62,23-11-2021 11:45
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,782.95,761.55,782.5,770.75,1.52,1111418,8580.48,23-11-2021 11:45
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3577.8,3636,3574,3633.4,3581.6,1.45,145032,5244.08,23-11-2021 11:45
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,687.75,657,4.68,5658646,38465.21,23-11-2021 11:50
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.25,150,156.25,150.55,3.79,6906410,10562.66,23-11-2021 11:50
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1204.45,1165.05,3.38,5531734,66094.26,23-11-2021 11:50
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,200.2,193.15,200,194.2,2.99,7017291,13852.83,23-11-2021 11:50
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,451.95,442.15,2.22,5159582,23057.14,23-11-2021 11:50
DIVISLAB,EQ,17-08-2021,Dividend - Rs 20 Per Share,4679.15,4825,4635,4778.95,4679.15,2.13,291992,13865.15,23-11-2021 11:50
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,731,705.2,727.5,715,1.75,1603011,11599.23,23-11-2021 11:50
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,495.7,477,494.05,486.1,1.64,16009296,78442.35,23-11-2021 11:50
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,782.95,761.55,781.9,770.75,1.45,1118446,8635.41,23-11-2021 11:50
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3577.8,3636,3574,3631.6,3581.6,1.4,145898,5275.54,23-11-2021 11:50
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,687.25,657,4.6,5772087,39245.57,23-11-2021 11:55
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.3,150,155.5,150.55,3.29,7154730,10949.6,23-11-2021 11:55
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1202.4,1165.05,3.21,5636237,67351.9,23-11-2021 11:55
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,200.2,193.15,199.9,194.2,2.94,7189770,14196.92,23-11-2021 11:55
DIVISLAB,EQ,17-08-2021,Dividend - Rs 20 Per Share,4679.15,4825,4635,4775,4679.15,2.05,294386,13979.51,23-11-2021 11:55
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,450.25,442.15,1.83,5254672,23485.76,23-11-2021 11:55
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,495.7,477,493.8,486.1,1.58,16259630,79678.69,23-11-2021 11:55
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,731,705.2,725.9,715,1.52,1614449,11682.31,23-11-2021 11:55
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3577.8,3636,3574,3632.6,3581.6,1.42,147673,5340.03,23-11-2021 11:55
NESTLEIND,EQ,26-10-2021,Interim Dividend - Rs 110 Per Share,18996,19246.4,18904.7,19240.75,18995.35,1.29,12601,2402.62,23-11-2021 11:55
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,687.95,657,4.71,5816832,39553.29,23-11-2021 12:00
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.3,150,155.55,150.55,3.32,7261914,11116.54,23-11-2021 12:00
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1203.4,1165.05,3.29,5680279,67881.61,23-11-2021 12:00
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,200.2,193.15,200.05,194.2,3.01,7264487,14346.64,23-11-2021 12:00
DIVISLAB,EQ,17-08-2021,Dividend - Rs 20 Per Share,4679.15,4825,4635,4780,4679.15,2.16,295214,14019.06,23-11-2021 12:00
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,451.65,442.15,2.15,5284890,23621.87,23-11-2021 12:00
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,731,705.2,728.6,715,1.9,1632232,11811.48,23-11-2021 12:00
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,495.7,477,494,486.1,1.63,16328730,80020.57,23-11-2021 12:00
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3577.8,3636,3574,3631.9,3581.6,1.4,148850,5382.77,23-11-2021 12:00
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,782.95,761.55,780.95,770.75,1.32,1140080,8804.27,23-11-2021 12:00
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,687.9,657,4.7,5880715,39992.39,23-11-2021 12:05
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.3,150,155.85,150.55,3.52,7454558,11416.66,23-11-2021 12:05
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1203.95,1165.05,3.34,5762348,68868.13,23-11-2021 12:05
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,200.2,193.15,200.05,194.2,3.01,7419929,14657.33,23-11-2021 12:05
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,451.75,442.15,2.17,5324345,23799.82,23-11-2021 12:05
DIVISLAB,EQ,17-08-2021,Dividend - Rs 20 Per Share,4679.15,4825,4635,4779.95,4679.15,2.15,297857,14145.38,23-11-2021 12:05
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,731,705.2,728.9,715,1.94,1657149,11992.95,23-11-2021 12:05
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,495.7,477,494.1,486.1,1.65,16490814,80821.48,23-11-2021 12:05
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3577.8,3640,3574,3639.6,3581.6,1.62,153697,5558.99,23-11-2021 12:05
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,745,755.75,735.7,754,742.1,1.6,8830391,65740.49,23-11-2021 12:05
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,686.45,657,4.48,5936730,40377.48,23-11-2021 12:10
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.3,150,155.25,150.55,3.12,7710964,11814.74,23-11-2021 12:10
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1201.1,1165.05,3.09,5829197,69672.31,23-11-2021 12:10
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,200.2,193.15,199.9,194.2,2.94,7474621,14766.86,23-11-2021 12:10
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,451.85,442.15,2.19,5383127,24065.81,23-11-2021 12:10
DIVISLAB,EQ,17-08-2021,Dividend - Rs 20 Per Share,4679.15,4825,4635,4779.95,4679.15,2.15,299346,14216.57,23-11-2021 12:10
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,731,705.2,729,715,1.96,1677755,12143.26,23-11-2021 12:10
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,495.7,477,495,486.1,1.83,16693876,81825.03,23-11-2021 12:10
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,745,755.75,735.7,754.6,742.1,1.68,8970968,66801.42,23-11-2021 12:10
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,16880,17374,16757.25,17356.3,17073.75,1.65,153103,26268.86,23-11-2021 12:10
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,684.1,657,4.12,6114585,41595.69,23-11-2021 12:15
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.3,150,155.55,150.55,3.32,7872831,12065.9,23-11-2021 12:15
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,200.2,193.15,199.85,194.2,2.91,7616671,15050.54,23-11-2021 12:15
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1198.8,1165.05,2.9,5997405,71688.78,23-11-2021 12:15
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,451.4,442.15,2.09,5461525,24419.57,23-11-2021 12:15
DIVISLAB,EQ,17-08-2021,Dividend - Rs 20 Per Share,4679.15,4825,4635,4772.65,4679.15,2,302778,14380.5,23-11-2021 12:15
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,731,705.2,727.3,715,1.72,1702821,12325.87,23-11-2021 12:15
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,745,756.75,735.7,753.8,742.1,1.58,9354190,69694.33,23-11-2021 12:15
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3577.8,3643,3574,3634.05,3581.6,1.46,162454,5877.68,23-11-2021 12:15
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,495.7,477,493.2,486.1,1.46,17026560,83469.31,23-11-2021 12:15
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,684.45,657,4.18,6170811,41980.03,23-11-2021 12:20
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.3,150,155.7,150.55,3.42,7983685,12238.19,23-11-2021 12:20
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,200.2,193.15,200.05,194.2,3.01,7734346,15286.16,23-11-2021 12:20
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1198.25,1165.05,2.85,6050450,72324.05,23-11-2021 12:20
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,451.95,442.15,2.22,5539101,24769.75,23-11-2021 12:20
DIVISLAB,EQ,17-08-2021,Dividend - Rs 20 Per Share,4679.15,4825,4635,4778.5,4679.15,2.12,305101,14491.44,23-11-2021 12:20
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,731,705.2,726.75,715,1.64,1717945,12435.69,23-11-2021 12:20
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,495.7,477,493.5,486.1,1.52,17145255,84054.61,23-11-2021 12:20
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3577.8,3643,3574,3633,3581.6,1.44,163582,5918.64,23-11-2021 12:20
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,745,756.75,735.7,752.5,742.1,1.4,9468835,70557.97,23-11-2021 12:20
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,683.6,657,4.05,6248899,42514.38,23-11-2021 12:25
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.3,150,155.5,150.55,3.29,8200720,12576.62,23-11-2021 12:25
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,200.2,193.15,199.8,194.2,2.88,7841052,15499.41,23-11-2021 12:25
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1194.5,1165.05,2.53,6159742,73631.71,23-11-2021 12:25
DIVISLAB,EQ,17-08-2021,Dividend - Rs 20 Per Share,4679.15,4825,4635,4773.65,4679.15,2.02,307524,14607.17,23-11-2021 12:25
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,450.55,442.15,1.9,5586158,24982.42,23-11-2021 12:25
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,731,705.2,725.7,715,1.5,1755972,12711.83,23-11-2021 12:25
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3577.8,3643,3574,3632.3,3581.6,1.42,164955,5968.52,23-11-2021 12:25
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,16880,17374,16757.25,17289.85,17073.75,1.27,162589,27911.39,23-11-2021 12:25
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,891.7,907,890,906,895.4,1.18,807630,7263.34,23-11-2021 12:25
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,684.95,657,4.25,6357600,43257.75,23-11-2021 12:30
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.3,150,155.15,150.55,3.06,8365843,12832.37,23-11-2021 12:30
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,200.2,193.15,199.95,194.2,2.96,7967694,15752.93,23-11-2021 12:30
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1194.45,1165.05,2.52,6256021,74781.97,23-11-2021 12:30
DIVISLAB,EQ,17-08-2021,Dividend - Rs 20 Per Share,4679.15,4825,4635,4777.5,4679.15,2.1,312705,14854.14,23-11-2021 12:30
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,450.2,442.15,1.82,5721210,25590.4,23-11-2021 12:30
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3577.8,3643,3574,3637,3581.6,1.55,166049,6008.25,23-11-2021 12:30
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,731,705.2,725.85,715,1.52,1769297,12808.47,23-11-2021 12:30
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,782.95,761.55,781.75,770.75,1.43,1383686,10705.58,23-11-2021 12:30
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,891.7,907.65,890,907.15,895.4,1.31,823942,7411.19,23-11-2021 12:30
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,684.2,657,4.14,6467189,44007.93,23-11-2021 12:35
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.3,150,155.4,150.55,3.22,8508630,13053.94,23-11-2021 12:35
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,200.2,193.15,199.9,194.2,2.94,8612207,17041.84,23-11-2021 12:35
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1194.5,1165.05,2.53,6396311,76457.02,23-11-2021 12:35
DIVISLAB,EQ,17-08-2021,Dividend - Rs 20 Per Share,4679.15,4825,4635,4775,4679.15,2.05,315309,14978.47,23-11-2021 12:35
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,450.35,442.15,1.85,5932757,26543.15,23-11-2021 12:35
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3577.8,3643,3574,3639.45,3581.6,1.62,169180,6122.2,23-11-2021 12:35
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,731,705.2,726.05,715,1.55,1783876,12914.19,23-11-2021 12:35
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,745,756.75,735.7,752.3,742.1,1.37,10081386,75158.75,23-11-2021 12:35
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,495.7,477,492.7,486.1,1.36,17921855,87874.44,23-11-2021 12:35
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,684,657,4.11,6495456,44201.58,23-11-2021 12:40
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.3,150,155.55,150.55,3.32,8559695,13134,23-11-2021 12:40
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,200.2,193.15,199.75,194.2,2.86,8667747,17152.6,23-11-2021 12:40
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1194.2,1165.05,2.5,6427301,76826.81,23-11-2021 12:40
DIVISLAB,EQ,17-08-2021,Dividend - Rs 20 Per Share,4679.15,4825,4635,4772.55,4679.15,2,317372,15076.98,23-11-2021 12:40
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,450.35,442.15,1.85,5998950,26841.1,23-11-2021 12:40
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3577.8,3643,3574,3638.1,3581.6,1.58,171031,6189.58,23-11-2021 12:40
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,731,705.2,725.75,715,1.5,1787260,12938.87,23-11-2021 12:40
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,782.95,761.55,781.8,770.75,1.43,1490516,11539.87,23-11-2021 12:40
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,16880,17374,16757.25,17309.8,17073.75,1.38,166756,28631.79,23-11-2021 12:40
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,683.35,657,4.01,6583008,44799.34,23-11-2021 12:45
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.3,150,155.45,150.55,3.25,8639951,13258.87,23-11-2021 12:45
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,200.2,193.15,199.85,194.2,2.91,8868090,17552.61,23-11-2021 12:45
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1191.25,1165.05,2.25,6523789,77977.55,23-11-2021 12:45
DIVISLAB,EQ,17-08-2021,Dividend - Rs 20 Per Share,4679.15,4825,4635,4769.5,4679.15,1.93,319705,15188.26,23-11-2021 12:45
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,731,705.2,727.35,715,1.73,1806585,13079.31,23-11-2021 12:45
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,785.1,761.55,784,770.75,1.72,1540802,11934.13,23-11-2021 12:45
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3577.8,3644.95,3574,3639.95,3581.6,1.63,173546,6281.13,23-11-2021 12:45
